concept_id,scheme_id,module,concept_type,notation,status,hierarchy_level,derived_path,source_row
AOM_002032,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002032,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Product/Breadfruit/Breadfruit Dried Ground,809
AOM_001200,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001200,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Product/Breadfruit/Breadfruit Ground,810
AOM_001199,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001199,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Product/Breadfruit,811
AOM_002353,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002353,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Product/Date/Date Ground,812
AOM_001847,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001847,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Ficus sur,813
AOM_006099,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006099,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Ficus sur/Ficus sur Fruits/Ficus sur Fruits Crushed Dried,814
AOM_001849,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001849,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Ficus sur/Ficus sur Fruits/Ficus sur Fruits Dried Ground,815
AOM_001848,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001848,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Ficus sur/Ficus sur Fruits,816
AOM_000663,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000663,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Jackfruit,817
AOM_001259,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001259,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Lemon/Lemon Peel Essential Oil,818
AOM_001435,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001435,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Mango,819
AOM_002137,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002137,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Tomato/Tomato Pulp,820
AOM_001265,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001265,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Fruit Products/Ziziphus mauritiania,821
AOM_000667,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000667,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products,822
AOM_001351,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001351,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Blue Lupin/Blue Lupin,823
AOM_001117,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001117,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Blue Lupin/Blue Lupin Dried,824
AOM_001907,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001907,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Blue Lupin/Blue Lupin Grain/Blue Lupin Grain Dried,825
AOM_001906,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001906,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Blue Lupin/Blue Lupin Grain/Blue Lupin Grain Roasted,826
AOM_001896,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001896,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Blue Lupin/Blue Lupin Grain,827
AOM_001320,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001320,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Common Bean/Common Bean Crushed,828
AOM_002228,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002228,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Fava Bean,829
AOM_000607,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000607,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Groundnut/Groundnut Ground,830
AOM_001193,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001193,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Groundnut/Groundnut Oil,831
AOM_003072,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003072,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Groundnut,832
AOM_002226,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002226,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Pea,833
AOM_001582,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001582,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean,834
AOM_001583,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001583,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Autoclaved Ground,835
AOM_002129,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002129,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Dehulled Ground,836
AOM_002033,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002033,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Full Fat/Soybean Full Fat Ground,837
AOM_001317,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001317,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Full Fat,838
AOM_001960,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001960,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Full Fat Heated,839
AOM_001364,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001364,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Full Fat Roasted,840
AOM_000613,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000613,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Ground,841
AOM_000668,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000668,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Ground Roasted,842
AOM_001586,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001586,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Oil,843
AOM_001779,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001779,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Pulp/Soybean Pulp Ground,844
AOM_001778,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001778,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Pulp,845
AOM_000670,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000670,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Soybean/Soybean Roasted,846
AOM_002219,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002219,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Tamarind/Tamarind Wilted,847
AOM_006180,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006180,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Tamarind,848
AOM_002125,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002125,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/White Lupin/White Lupin Grain/White Lupin Grain Dehulled Dried Soaked,849
AOM_002126,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002126,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/White Lupin/White Lupin Grain/White Lupin Grain Dried Soaked,850
AOM_012120,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_012120,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/White Lupin/White Lupin Grain/White Lupin Grain Roasted,851
AOM_002116,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002116,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/White Lupin/White Lupin Grain,852
AOM_002115,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002115,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/White Lupin,853
AOM_001347,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001347,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Winged Bean/Winged Bean Ground/Winged Bean Autoclaved Ground,854
AOM_001348,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001348,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Winged Bean/Winged Bean Ground/Winged Bean Ground Roasted,855
AOM_001752,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001752,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Legume Products/Winged Bean/Winged Bean Ground,856
AOM_000677,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000677,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products,857
AOM_001309,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001309,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Canola,858
AOM_001308,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001308,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Canola/Canola Oil,859
AOM_003700,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003700,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Coconut/Coconut Oil,860
AOM_001185,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001185,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Linseed,861
AOM_001700,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001700,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Noug/Noug Cake Ground,862
AOM_001333,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001333,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Oil,863
AOM_000671,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000671,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Palm/Palm Oil,864
AOM_001961,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001961,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Palm/Palm Oil Crude/Palm Oil Crude Ground,865
AOM_000672,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000672,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Palm/Palm Oil Crude,866
AOM_001837,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001837,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Palm/Palm Oil Sludge,867
AOM_001321,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001321,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Safflower/Safflower Ground,868
AOM_002209,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002209,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Safflower/Safflower Seed,869
AOM_001897,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001897,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Sheanut,870
AOM_000673,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000673,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Sunflower,871
AOM_000674,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000674,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Sunflower/Sunflower Oil,872
AOM_000675,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000675,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Sunflower/Sunflower Seed/Sunflower Seed Ground,873
AOM_002208,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002208,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Sunflower/Sunflower Seed,874
AOM_000676,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000676,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Oil Plant Products/Vegetable Oil,875
AOM_000681,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000681,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products,876
AOM_001322,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001322,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Ground,877
AOM_000678,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000678,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Starch,878
AOM_002035,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002035,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Tuber/Cassava Tuber Boiled Dried Ground,879
AOM_002034,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002034,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Tuber/Cassava Tuber Dried Grated Fermented Peeled,880
AOM_006060,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006060,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Tuber/Cassava Tuber Ground,881
AOM_000679,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000679,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Cassava/Cassava Tuber,882
AOM_001282,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001282,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Enset,883
AOM_001819,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001819,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Ensete ventricosum/Ensete ventricosum Leaves,884
AOM_001820,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001820,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Crop Product/Roots and Tuber Products/Potato/Potato Starch,885
